"country","iso_code","region","income_group","year","arima_model","forecast_coverage","lower_ci","upper_ci","reported_coverage","delta","lower_delta","upper_delta","within_ci","surviving_infants","missed_immunisations"
"Libya","LBY","Africa","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.82058242847688,0.675456864089054,0.965707992864705,0.74,-0.0805824284768797,0.0645431359109456,-0.225707992864705,TRUE,119101,30966
"Libya","LBY","Africa","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.847066527519905,0.687288965470497,0.99,0.74,-0.107066527519905,0.0527110345295032,-0.25,TRUE,116912,30397
"Saint Lucia","LCA","Americas","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.963999999999915,0.852328211153169,0.99,0.9,-0.0639999999999151,0.0476717888468312,-0.09,TRUE,2069,207
"Saint Lucia","LCA","Americas","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.963999999999915,0.852328211153169,0.99,0.89,-0.0739999999999151,0.0376717888468312,-0.1,TRUE,2043,225
"Saint Lucia","LCA","Americas","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.963999999999915,0.852328211153169,0.99,0.92,-0.0439999999999151,0.0676717888468312,-0.07,TRUE,2014,161
"Sri Lanka","LKA","Asia","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.988500000000019,0.978908710740829,0.99,0.96,-0.0285000000000195,-0.0189087107408289,-0.03,FALSE,308186,12327
"Sri Lanka","LKA","Asia","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.988500000000019,0.978908710740829,0.99,0.96,-0.0285000000000195,-0.0189087107408289,-0.03,FALSE,304378,12175
"Sri Lanka","LKA","Asia","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.988500000000019,0.978908710740829,0.99,0.98,-0.00850000000001949,0.00109128925917112,-0.01,TRUE,299963,5999
"Lithuania","LTU","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.971,0.944858551952939,0.99,0.95,-0.0209999999999997,0.00514144804706085,-0.04,TRUE,27431,1372
"Lithuania","LTU","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.971,0.944858551952939,0.99,0.93,-0.0409999999999996,-0.0148585519529391,-0.0599999999999999,FALSE,26793,1876
"Lithuania","LTU","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.971,0.944858551952939,0.99,0.93,-0.0409999999999996,-0.0148585519529391,-0.0599999999999999,FALSE,26143,1830
"Luxembourg","LUX","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,6444,64
"Luxembourg","LUX","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,6564,66
"Luxembourg","LUX","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,6658,67
"Latvia","LVA","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.973,0.930295409736028,0.99,0.99,0.0169999999999999,0.0597045902639719,0,TRUE,17496,175
"Latvia","LVA","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.973,0.930295409736028,0.99,0.96,-0.0130000000000001,0.0297045902639719,-0.03,TRUE,16978,679
"Latvia","LVA","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.973,0.930295409736028,0.99,0.99,0.0169999999999999,0.0597045902639719,0,TRUE,16491,165
"Morocco","MAR","Africa","LMIC",2020,"ARIMA(0,1,1)",0.989794851547829,0.966232665119515,0.99,0.99,0.000205148452170567,0.0237673348804845,0,TRUE,647003,6470
"Morocco","MAR","Africa","LMIC",2021,"ARIMA(0,1,1)",0.989794851547829,0.965375814077036,0.99,0.99,0.000205148452170567,0.0246241859229636,0,TRUE,641736,6417
"Morocco","MAR","Africa","LMIC",2022,"ARIMA(0,1,1)",0.989794851547829,0.964548026941211,0.99,0.99,0.000205148452170567,0.0254519730587892,0,TRUE,634624,6346
"Monaco","MCO","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,323,3
"Monaco","MCO","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,321,3
"Monaco","MCO","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,318,3
"Republic of Moldova","MDA","Europe","UMIC",2020,"ARIMA(0,1,0)",0.91,0.83933111970363,0.98066888029637,0.86,-0.05,0.0206688802963697,-0.12066888029637,TRUE,38166,5343
"Republic of Moldova","MDA","Europe","UMIC",2021,"ARIMA(0,1,0)",0.91,0.810059111047153,0.99,0.87,-0.04,0.0599408889528469,-0.12,TRUE,37740,4906
"Republic of Moldova","MDA","Europe","UMIC",2022,"ARIMA(0,1,0)",0.91,0.787597908812685,0.99,0.89,-0.02,0.102402091187315,-0.1,TRUE,36541,4020
"Madagascar","MDG","Africa","LIC",2020,"ARIMA(1,0,0) with non-zero mean",0.772406007877986,0.699692368822601,0.84511964693337,0.78,0.00759399212201428,0.080307631177399,-0.0651196469333705,TRUE,857391,188626
"Madagascar","MDG","Africa","LIC",2021,"ARIMA(1,0,0) with non-zero mean",0.774299320892499,0.681772015630986,0.866826626154011,0.66,-0.114299320892499,-0.0217720156309859,-0.206826626154011,FALSE,867928,295096
"Madagascar","MDG","Africa","LIC",2022,"ARIMA(1,0,0) with non-zero mean",0.775789188903207,0.672887909204836,0.878690468601579,0.66,-0.115789188903207,-0.0128879092048355,-0.218690468601579,FALSE,880625,299412
"Maldives","MDV","Asia","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9855,0.972048125459289,0.99,0.99,0.00450000000000028,0.0179518745407107,0,TRUE,7455,75
"Maldives","MDV","Asia","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9855,0.972048125459289,0.99,0.97,-0.0154999999999997,-0.00204812545928934,-0.02,FALSE,7305,219
"Maldives","MDV","Asia","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9855,0.972048125459289,0.99,0.99,0.00450000000000028,0.0179518745407107,0,TRUE,7160,72
"Mexico","MEX","Americas","UMIC",2020,"ARIMA(0,1,0)",0.84,0.776567982705959,0.903432017294041,0.77,-0.07,-0.00656798270595926,-0.133432017294041,FALSE,1941370,446515
"Mexico","MEX","Americas","UMIC",2021,"ARIMA(0,1,0)",0.84,0.750293580854083,0.929706419145917,0.83,-0.01,0.0797064191459171,-0.0997064191459172,TRUE,1863705,316830
"Mexico","MEX","Americas","UMIC",2022,"ARIMA(0,1,0)",0.84,0.730132523220134,0.949867476779866,0.93,0.0900000000000001,0.199867476779866,-0.0198674767798662,TRUE,1848667,129407
"Marshall Islands","MHL","Oceania","UMIC",2020,"ARIMA(0,1,0)",0.96,0.74690337939009,0.99,0.97,0.01,0.22309662060991,-0.02,TRUE,867,26
"Marshall Islands","MHL","Oceania","UMIC",2021,"ARIMA(0,1,0)",0.96,0.658635869037591,0.99,0.97,0.01,0.311364130962409,-0.02,TRUE,811,24
"Marshall Islands","MHL","Oceania","UMIC",2022,"ARIMA(0,1,0)",0.96,0.590905826182407,0.99,0.96,0,0.369094173817593,-0.03,TRUE,753,30
"North Macedonia","MKD","Europe","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.972499999999999,0.945615045017332,0.99,0.93,-0.0424999999999994,-0.0156150450173316,-0.0599999999999999,FALSE,20210,1415
"North Macedonia","MKD","Europe","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.972499999999999,0.945615045017332,0.99,0.89,-0.0824999999999995,-0.0556150450173316,-0.1,FALSE,20028,2203
"North Macedonia","MKD","Europe","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.972499999999999,0.945615045017332,0.99,0.92,-0.0524999999999994,-0.0256150450173316,-0.07,FALSE,19907,1593
"Mali","MLI","Africa","LIC",2020,"ARIMA(2,0,0) with non-zero mean",0.813112704884224,0.737911471492301,0.888313938276147,0.75,-0.0631127048842243,0.0120885285076989,-0.138313938276147,TRUE,851461,212865
"Mali","MLI","Africa","LIC",2021,"ARIMA(2,0,0) with non-zero mean",0.80196996317149,0.658939267060319,0.945000659282661,0.82,0.0180300368285098,0.161060732939681,-0.125000659282661,TRUE,872528,157055
"Mali","MLI","Africa","LIC",2022,"ARIMA(2,0,0) with non-zero mean",0.789744483502855,0.594099850871837,0.985389116133872,0.82,0.0302555164971454,0.225900149128163,-0.165389116133872,TRUE,892365,160626
"Malta","MLT","Europe","HIC",2020,"ARIMA(1,0,0) with non-zero mean",0.974449170378837,0.91506833498396,0.99,0.99,0.0155508296211628,0.0749316650160397,0,TRUE,4496,45
"Malta","MLT","Europe","HIC",2021,"ARIMA(1,0,0) with non-zero mean",0.970243640670799,0.895744516086155,0.99,0.99,0.0197563593292009,0.0942554839138445,0,TRUE,4649,46
"Malta","MLT","Europe","HIC",2022,"ARIMA(1,0,0) with non-zero mean",0.96705736378387,0.88513085456151,0.99,0.99,0.0229426362161297,0.10486914543849,0,TRUE,4835,48
"Mongolia","MNG","Asia","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.98,0.948847571405535,0.99,0.98,1.11022302462516e-16,0.0311524285944653,-0.01,TRUE,72943,1459
"Mongolia","MNG","Asia","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.98,0.948847571405535,0.99,0.97,-0.0099999999999999,0.0211524285944653,-0.02,TRUE,70883,2126
"Mongolia","MNG","Asia","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.98,0.948847571405535,0.99,0.97,-0.0099999999999999,0.0211524285944653,-0.02,TRUE,68948,2068
"Mozambique","MOZ","Africa","LIC",2020,"ARIMA(1,1,0)",0.91,0.889968525485937,0.930031474514064,0.83,-0.0800000000000001,-0.0599685254859366,-0.100031474514064,FALSE,1104167,187708
"Mozambique","MOZ","Africa","LIC",2021,"ARIMA(1,1,0)",0.91,0.872161370419787,0.947838629580213,0.67,-0.24,-0.202161370419787,-0.277838629580213,FALSE,1125799,371514
"Mozambique","MOZ","Africa","LIC",2022,"ARIMA(1,1,0)",0.91,0.855391503253762,0.964608496746238,0.67,-0.24,-0.185391503253762,-0.294608496746238,FALSE,1141329,376639
"Mauritania","MRT","Africa","LMIC",2020,"ARIMA(2,0,0) with non-zero mean",0.885500166903948,0.783671202555303,0.987329131252593,0.8,-0.0855001669039478,0.0163287974446971,-0.187329131252593,TRUE,144730,28946
"Mauritania","MRT","Africa","LMIC",2021,"ARIMA(2,0,0) with non-zero mean",0.876555717434449,0.761095706085437,0.99,0.75,-0.126555717434449,-0.0110957060854371,-0.24,FALSE,147564,36891
"Mauritania","MRT","Africa","LMIC",2022,"ARIMA(2,0,0) with non-zero mean",0.8685070885492,0.748848216726857,0.988165960371543,0.84,-0.0285070885492001,0.0911517832731429,-0.148165960371543,TRUE,150443,24071
"Mauritius","MUS","Africa","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.967982063484253,0.931019298654954,0.99,0.94,-0.0279820634842533,0.00898070134504614,-0.05,TRUE,13297,798
"Mauritius","MUS","Africa","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.966171353435378,0.916509555179868,0.99,0.93,-0.0361713534353783,0.0134904448201322,-0.0599999999999999,TRUE,13267,929
"Mauritius","MUS","Africa","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.964546589298592,0.906650040822478,0.99,0.96,-0.00454658929859231,0.0533499591775224,-0.03,TRUE,13110,524
"Malawi","MWI","Africa","LIC",2020,"ARIMA(1,0,0) with non-zero mean",0.968297202954481,0.922386549386694,0.99,0.95,-0.0182972029544807,0.027613450613306,-0.04,TRUE,627928,31396
"Malawi","MWI","Africa","LIC",2021,"ARIMA(1,0,0) with non-zero mean",0.967486497117429,0.916638017295641,0.99,0.95,-0.0174864971174294,0.033361982704359,-0.04,TRUE,637864,31893
"Malawi","MWI","Africa","LIC",2022,"ARIMA(1,0,0) with non-zero mean",0.967100518086071,0.915198033217451,0.99,0.89,-0.0771005180860714,-0.0251980332174512,-0.1,FALSE,649567,71452
"Malaysia","MYS","Asia","UMIC",2020,"ARIMA(0,1,0)",0.99,0.980996057768937,0.99,0.99,0,0.00900394223106316,0,TRUE,508146,5081
"Malaysia","MYS","Asia","UMIC",2021,"ARIMA(0,1,0)",0.99,0.977266502782007,0.99,0.98,-0.01,0.00273349721799332,-0.01,TRUE,508068,10161
"Malaysia","MYS","Asia","UMIC",2022,"ARIMA(0,1,0)",0.99,0.974404714587384,0.99,0.99,0,0.0155952854126163,0,TRUE,506637,5066
"Namibia","NAM","Africa","UMIC",2020,"ARIMA(0,1,0)",0.92,0.856409083736901,0.983590916263099,0.97,0.0499999999999999,0.113590916263099,-0.0135909162630991,TRUE,67701,2031
"Namibia","NAM","Africa","UMIC",2021,"ARIMA(0,1,0)",0.92,0.830068863776994,0.99,0.98,0.0599999999999999,0.149931136223006,-0.01,TRUE,67796,1356
"Namibia","NAM","Africa","UMIC",2022,"ARIMA(0,1,0)",0.92,0.809857302132455,0.99,0.9,-0.02,0.0901426978675454,-0.09,TRUE,67362,6736
"Niger","NER","Africa","LIC",2020,"ARIMA(0,1,0) with drift",0.944210526315789,0.889038037576747,0.99,0.93,-0.0142105263157893,0.0409619624232532,-0.0599999999999999,TRUE,1069907,74893
"Niger","NER","Africa","LIC",2021,"ARIMA(0,1,0) with drift",0.968421052631579,0.890395370786948,0.99,0.94,-0.0284210526315789,0.049604629213052,-0.05,TRUE,1104024,66241
"Niger","NER","Africa","LIC",2022,"ARIMA(0,1,0) with drift",0.99,0.897070025271325,0.99,0.96,-0.03,0.0629299747286751,-0.03,TRUE,1140790,45632
"Nigeria","NGA","Africa","LMIC",2020,"ARIMA(0,1,0)",0.72,0.604483548722665,0.835516451277335,0.7,-0.02,0.0955164512773352,-0.135516451277335,TRUE,7373502,2212051
"Nigeria","NGA","Africa","LMIC",2021,"ARIMA(0,1,0)",0.72,0.556635067926382,0.883364932073618,0.7,-0.02,0.143364932073618,-0.183364932073618,TRUE,7490708,2247212
"Nigeria","NGA","Africa","LMIC",2022,"ARIMA(0,1,0)",0.72,0.519919637277601,0.920080362722399,0.7,-0.02,0.180080362722399,-0.220080362722399,TRUE,7570882,2271265
"Nicaragua","NIC","Americas","LMIC",2020,"ARIMA(0,1,0)",0.99,0.918336800727033,0.99,0.94,-0.05,0.0216631992729672,-0.05,TRUE,139644,8379
"Nicaragua","NIC","Americas","LMIC",2021,"ARIMA(0,1,0)",0.99,0.888652931665124,0.99,0.88,-0.11,-0.00865293166512393,-0.11,FALSE,138979,16677
"Nicaragua","NIC","Americas","LMIC",2022,"ARIMA(0,1,0)",0.99,0.865875697826288,0.99,0.94,-0.05,0.0741243021737124,-0.05,TRUE,137669,8260
"Netherlands (Kingdom of the)","NLD","Europe","HIC",2020,"ARIMA(0,1,0)",0.98,0.96993574741873,0.99,0.98,0,0.0100642525812695,-0.01,TRUE,172527,3451
"Netherlands (Kingdom of the)","NLD","Europe","HIC",2021,"ARIMA(0,1,0)",0.98,0.96576699750442,0.99,0.98,0,0.0142330024955798,-0.01,TRUE,179730,3595
"Netherlands (Kingdom of the)","NLD","Europe","HIC",2022,"ARIMA(0,1,0)",0.98,0.962568203189035,0.99,0.97,-0.01,0.00743179681096506,-0.02,TRUE,180920,5428
"Norway","NOR","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.98,-0.01,-0.01,-0.01,FALSE,53510,1070
"Norway","NOR","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.98,-0.01,-0.01,-0.01,FALSE,53777,1076
"Norway","NOR","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.98,-0.01,-0.01,-0.01,FALSE,53902,1078
"Nepal","NPL","Asia","LMIC",2020,"ARIMA(2,1,0) with drift",0.981129847453612,0.931371340676075,0.99,0.89,-0.0911298474536115,-0.0413713406760747,-0.1,FALSE,589850,64884
"Nepal","NPL","Asia","LMIC",2021,"ARIMA(2,1,0) with drift",0.973751102175656,0.921045888959323,0.99,0.92,-0.0537511021756562,-0.00104588895932289,-0.07,FALSE,597369,47790
"Nepal","NPL","Asia","LMIC",2022,"ARIMA(2,1,0) with drift",0.99,0.924694329760212,0.99,0.95,-0.04,0.0253056702397875,-0.04,TRUE,605385,30269
"Nauru","NRU","Oceania","HIC",2020,"ARIMA(0,1,0)",0.99,0.91638869085514,0.99,0.99,0,0.0736113091448605,0,TRUE,345,3
"Nauru","NRU","Oceania","HIC",2021,"ARIMA(0,1,0)",0.99,0.8858978882633,0.99,0.99,0,0.1041021117367,0,TRUE,341,3
"Nauru","NRU","Oceania","HIC",2022,"ARIMA(0,1,0)",0.99,0.862501472549442,0.99,0.99,0,0.127498527450558,0,TRUE,336,3
"New Zealand","NZL","Oceania","HIC",2020,"ARIMA(0,0,1) with non-zero mean",0.934584244970861,0.902771575735342,0.96639691420638,0.94,0.00541575502913882,0.0372284242646581,-0.0263969142063805,TRUE,62927,3776
"New Zealand","NZL","Oceania","HIC",2021,"ARIMA(0,0,1) with non-zero mean",0.931805899530507,0.895841608908144,0.96777019015287,0.93,-0.00180589953050703,0.0341583910918559,-0.03777019015287,TRUE,63341,4434
"New Zealand","NZL","Oceania","HIC",2022,"ARIMA(0,0,1) with non-zero mean",0.931805899530507,0.895841608908144,0.96777019015287,0.94,0.00819410046949287,0.0441583910918558,-0.0277701901528701,TRUE,63911,3835
"Oman","OMN","Asia","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9895,0.985117387297117,0.99,0.99,0.000499999999999945,0.00488261270288282,0,TRUE,86203,862
"Oman","OMN","Asia","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9895,0.985117387297117,0.99,0.99,0.000499999999999945,0.00488261270288282,0,TRUE,82817,828
"Oman","OMN","Asia","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9895,0.985117387297117,0.99,0.99,0.000499999999999945,0.00488261270288282,0,TRUE,80439,804
"Pakistan","PAK","Asia","LMIC",2020,"ARIMA(0,1,0) with drift",0.911052631578905,0.85721917547076,0.964886087687051,0.87,-0.0410526315789054,0.0127808245292403,-0.0948860876870511,TRUE,6087559,791383
"Pakistan","PAK","Asia","LMIC",2021,"ARIMA(0,1,0) with drift",0.922105263157811,0.845973259420254,0.99,0.9,-0.0221052631578107,0.0540267405797458,-0.09,TRUE,6105641,610564
"Pakistan","PAK","Asia","LMIC",2022,"ARIMA(0,1,0) with drift",0.933157894736716,0.839915613610379,0.99,0.93,-0.00315789473671602,0.0900843863896215,-0.0599999999999999,TRUE,6155881,430912
"Panama","PAN","Americas","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.967,0.930415233690139,0.99,0.93,-0.0369999999999999,-0.000415233690139405,-0.0599999999999999,FALSE,75991,5319
"Panama","PAN","Americas","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.967,0.930415233690139,0.99,0.98,0.013,0.0495847663098605,-0.01,TRUE,76053,1521
"Panama","PAN","Americas","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.967,0.930415233690139,0.99,0.98,0.013,0.0495847663098605,-0.01,TRUE,75783,1516
"Peru","PER","Americas","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.96,0.916871415541561,0.99,0.93,-0.0299999999999998,0.0131285844584395,-0.0599999999999999,TRUE,587870,41151
"Peru","PER","Americas","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.96,0.916871415541561,0.99,0.9,-0.0599999999999998,-0.0168714155415606,-0.09,FALSE,588365,58836
"Peru","PER","Americas","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.96,0.916871415541561,0.99,0.93,-0.0299999999999998,0.0131285844584395,-0.0599999999999999,TRUE,587155,41101
"Philippines","PHL","Asia","LMIC",2020,"ARIMA(0,1,0)",0.73,0.659045761210119,0.800954238789881,0.74,0.01,0.0809542387898812,-0.0609542387898812,TRUE,2424248,630304
"Philippines","PHL","Asia","LMIC",2021,"ARIMA(0,1,0)",0.73,0.629655553195491,0.830344446804509,0.57,-0.16,-0.0596555531954909,-0.260344446804509,FALSE,2437200,1047996
"Philippines","PHL","Asia","LMIC",2022,"ARIMA(0,1,0)",0.73,0.607103653403551,0.852896346596449,0.74,0.01,0.132896346596449,-0.112896346596449,TRUE,2450775,637202
"Palau","PLW","Oceania","UMIC",2020,"ARIMA(0,1,0)",0.99,0.982199436661469,0.99,0.99,0,0.00780056333853119,0,TRUE,273,3
"Palau","PLW","Oceania","UMIC",2021,"ARIMA(0,1,0)",0.99,0.978968337532499,0.99,0.99,0,0.0110316624675012,0,TRUE,269,3
"Palau","PLW","Oceania","UMIC",2022,"ARIMA(0,1,0)",0.99,0.976489027970005,0.99,0.99,0,0.0135109720299951,0,TRUE,267,3
"Papua New Guinea","PNG","Oceania","LMIC",2020,"ARIMA(0,1,0)",0.44,0.313937907146527,0.566062092853473,0.48,0.04,0.166062092853473,-0.0860620928534727,TRUE,245774,127802
"Papua New Guinea","PNG","Oceania","LMIC",2021,"ARIMA(0,1,0)",0.44,0.261721278585483,0.618278721414517,0.39,-0.05,0.128278721414517,-0.228278721414517,TRUE,246340,150267
"Papua New Guinea","PNG","Oceania","LMIC",2022,"ARIMA(0,1,0)",0.44,0.22165405026932,0.65834594973068,0.45,0.01,0.22834594973068,-0.20834594973068,TRUE,247322,136027
"Poland","POL","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,371829,3718
"Poland","POL","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,362344,3623
"Poland","POL","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.99,0.99,0.99,0.99,0,0,0,TRUE,352814,3528
"Portugal","PRT","Europe","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.984499999999951,0.960306674163104,0.99,0.99,0.0055000000000488,0.0296933258368962,0,TRUE,82767,828
"Portugal","PRT","Europe","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.984499999999951,0.960306674163104,0.99,0.99,0.0055000000000488,0.0296933258368962,0,TRUE,80296,803
"Portugal","PRT","Europe","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.984499999999951,0.960306674163104,0.99,0.99,0.0055000000000488,0.0296933258368962,0,TRUE,79868,799
"Paraguay","PRY","Americas","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.897458640743902,0.858360821500332,0.936556459987473,0.84,-0.0574586407439025,-0.0183608215003318,-0.0965564599874732,FALSE,136776,21884
"Paraguay","PRY","Americas","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.91006262995586,0.861840752656281,0.958284507255438,0.79,-0.12006262995586,-0.0718407526562812,-0.168284507255438,FALSE,136478,28660
"Paraguay","PRY","Americas","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.919161880372053,0.866811275041483,0.971512485702624,0.82,-0.0991618803720534,-0.0468112750414827,-0.151512485702624,FALSE,135965,24474
"State of Palestine","PSE","Asia","UMIC",2020,"ARIMA(2,0,0) with non-zero mean",0.988328834696444,0.974601925089913,0.99,0.99,0.00167116530355627,0.0153980749100872,0,TRUE,142870,1429
"State of Palestine","PSE","Asia","UMIC",2021,"ARIMA(2,0,0) with non-zero mean",0.986160630438872,0.963674879174959,0.99,0.99,0.00383936956112807,0.0263251208250406,0,TRUE,143284,1433
"State of Palestine","PSE","Asia","UMIC",2022,"ARIMA(2,0,0) with non-zero mean",0.984247732620273,0.956816154291885,0.99,0.99,0.00575226737972678,0.0331838457081148,0,TRUE,143596,1436
"Qatar","QAT","Asia","HIC",2020,"ARIMA(0,0,1) with non-zero mean",0.976655970647269,0.942649477725478,0.99,0.96,-0.0166559706472686,0.0173505222745215,-0.03,TRUE,30837,1233
"Qatar","QAT","Asia","HIC",2021,"ARIMA(0,0,1) with non-zero mean",0.972503734832552,0.930527642757358,0.99,0.99,0.0174962651674483,0.0594723572426421,0,TRUE,26425,264
"Qatar","QAT","Asia","HIC",2022,"ARIMA(0,0,1) with non-zero mean",0.972503734832552,0.930527642757358,0.99,0.99,0.0174962651674483,0.0594723572426421,0,TRUE,24392,244
"Romania","ROU","Europe","HIC",2020,"ARIMA(0,1,0)",0.96,0.946503259752912,0.973496740247088,0.95,-0.01,0.0034967402470879,-0.0234967402470879,TRUE,198135,9907
"Romania","ROU","Europe","HIC",2021,"ARIMA(0,1,0)",0.96,0.940912726894741,0.979087273105258,0.97,0.01,0.0290872731052585,-0.00908727310525848,TRUE,194454,5834
"Romania","ROU","Europe","HIC",2022,"ARIMA(0,1,0)",0.96,0.936622960155484,0.983377039844516,0.89,-0.07,-0.0466229601554841,-0.0933770398445158,FALSE,190867,20995
"Russian Federation","RUS","Europe","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.971173748610481,0.958928639837221,0.983418857383741,0.97,-0.00117374861048103,0.0110713601627785,-0.0134188573837406,TRUE,1432696,42981
"Russian Federation","RUS","Europe","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.972005068858303,0.95699977095515,0.987010366761455,0.97,-0.00200506885830254,0.0130002290448501,-0.0170103667614552,TRUE,1392819,41785
"Russian Federation","RUS","Europe","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.972593860485629,0.956379978491009,0.98880774248025,0.97,-0.00259386048562948,0.0136200215089912,-0.0188077424802502,TRUE,1371074,41132
"Rwanda","RWA","Africa","LIC",2020,"ARIMA(0,1,0)",0.99,0.961558779213048,0.99,0.91,-0.08,-0.0515587792130475,-0.08,FALSE,388064,34926
"Rwanda","RWA","Africa","LIC",2021,"ARIMA(0,1,0)",0.99,0.949778039832644,0.99,0.9,-0.09,-0.0497780398326442,-0.09,FALSE,393445,39344
"Rwanda","RWA","Africa","LIC",2022,"ARIMA(0,1,0)",0.99,0.940738360567714,0.99,0.99,0,0.0492616394322858,0,TRUE,396133,3961
"Saudi Arabia","SAU","Asia","HIC",2020,"ARIMA(0,0,0) with non-zero mean",0.9745,0.951157322209974,0.99,0.96,-0.0144999999999997,0.00884267779002645,-0.03,TRUE,662503,26500
"Saudi Arabia","SAU","Asia","HIC",2021,"ARIMA(0,0,0) with non-zero mean",0.9745,0.951157322209974,0.99,0.97,-0.00449999999999973,0.0188426777900265,-0.02,TRUE,626222,18787
"Saudi Arabia","SAU","Asia","HIC",2022,"ARIMA(0,0,0) with non-zero mean",0.9745,0.951157322209974,0.99,0.98,0.00550000000000028,0.0288426777900265,-0.01,TRUE,612763,12255
"Sudan","SDN","Africa","LIC",2020,"ARIMA(1,1,0) with drift",0.986620247647147,0.92692185863118,0.99,0.96,-0.0266202476471471,0.0330781413688201,-0.03,TRUE,1470023,58801
"Sudan","SDN","Africa","LIC",2021,"ARIMA(1,1,0) with drift",0.99,0.927896301174742,0.99,0.94,-0.05,0.0121036988252582,-0.05,TRUE,1483986,89039
"Sudan","SDN","Africa","LIC",2022,"ARIMA(1,1,0) with drift",0.99,0.926847318484272,0.99,0.94,-0.05,0.0131526815157283,-0.05,TRUE,1499138,89948
"Senegal","SEN","Africa","LMIC",2020,"ARIMA(0,1,0)",0.97,0.876110366573492,0.99,0.93,-0.0399999999999999,0.0538896334265079,-0.0599999999999999,TRUE,531119,37178
"Senegal","SEN","Africa","LMIC",2021,"ARIMA(0,1,0)",0.97,0.837220007041994,0.99,0.87,-0.1,0.0327799929580057,-0.12,TRUE,538096,69952
