"country","iso_code","region","income_group","year","arima_model","forecast_coverage","lower_ci","upper_ci","reported_coverage","delta","lower_delta","upper_delta","within_ci","surviving_infants","missed_immunisations"
"Liberia","LBR","Africa","LIC",2021,"ARIMA(1,0,0) with non-zero mean",0.665846056576434,0.470481626383317,0.861210486769551,0.58,-0.085846056576434,0.109518373616683,-0.281210486769551,TRUE,155385,65262
"Liberia","LBR","Africa","LIC",2022,"ARIMA(1,0,0) with non-zero mean",0.662515405960821,0.457163537668538,0.867867274253105,0.79,0.127484594039179,0.332836462331462,-0.0778672742531047,TRUE,157137,32999
"Libya","LBY","Africa","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.760849073478644,0.655062125261963,0.866636021695325,0.73,-0.0308490734786441,0.0749378747380366,-0.136636021695325,TRUE,120726,32596
"Libya","LBY","Africa","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.786250875820772,0.649215996487201,0.923285755154342,0.73,-0.0562508758207717,0.0807840035127988,-0.193285755154342,TRUE,119101,32157
"Libya","LBY","Africa","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.807167275876521,0.652496062858217,0.961838488894825,0.73,-0.0771672758765209,0.0775039371417833,-0.231838488894825,TRUE,116912,31566
"Saint Lucia","LCA","Americas","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.944,0.856717588326364,0.99,0.89,-0.054,0.0332824116736358,-0.1,TRUE,2069,228
"Saint Lucia","LCA","Americas","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.944,0.856717588326364,0.99,0.77,-0.174,-0.0867175883263642,-0.22,FALSE,2043,470
"Saint Lucia","LCA","Americas","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.944,0.856717588326364,0.99,0.81,-0.134,-0.0467175883263642,-0.18,FALSE,2014,383
"Sri Lanka","LKA","Asia","LMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.986500000000032,0.970570829770262,0.99,0.96,-0.0265000000000322,-0.0105708297702617,-0.03,FALSE,308186,12327
"Sri Lanka","LKA","Asia","LMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.986500000000032,0.970570829770262,0.99,0.97,-0.0165000000000322,-0.000570829770261683,-0.02,FALSE,304378,9131
"Sri Lanka","LKA","Asia","LMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.986500000000032,0.970570829770262,0.99,0.99,0.00349999999996786,0.0194291702297383,0,TRUE,299963,3000
"Lithuania","LTU","Europe","HIC",2020,"ARIMA(0,1,0)",0.93,0.913170113091099,0.946829886908901,0.9,-0.03,-0.0131701130910987,-0.0468298869089013,FALSE,27431,2743
"Lithuania","LTU","Europe","HIC",2021,"ARIMA(0,1,0)",0.93,0.906198945680227,0.953801054319774,0.88,-0.05,-0.0261989456802265,-0.0738010543197736,FALSE,26793,3215
"Lithuania","LTU","Europe","HIC",2022,"ARIMA(0,1,0)",0.93,0.900849780788145,0.959150219211855,0.87,-0.0600000000000001,-0.0308497807881447,-0.0891502192118554,FALSE,26143,3399
"Luxembourg","LUX","Europe","HIC",2020,"ARIMA(0,1,0) with drift",0.99,0.978466258456759,0.99,0.99,0,0.0115337415432413,0,TRUE,6444,64
"Luxembourg","LUX","Europe","HIC",2021,"ARIMA(0,1,0) with drift",0.99,0.975538678192947,0.99,0.99,0,0.0144613218070534,0,TRUE,6564,66
"Luxembourg","LUX","Europe","HIC",2022,"ARIMA(0,1,0) with drift",0.99,0.974027023727119,0.99,0.99,0,0.015972976272881,0,TRUE,6658,67
"Latvia","LVA","Europe","HIC",2020,"ARIMA(1,0,0) with non-zero mean",0.975837099807626,0.932780045968211,0.99,0.99,0.0141629001923742,0.0572199540317893,0,TRUE,17496,175
"Latvia","LVA","Europe","HIC",2021,"ARIMA(1,0,0) with non-zero mean",0.968589179449356,0.92022148071716,0.99,0.97,0.00141082055064368,0.0497785192828403,-0.02,TRUE,16978,509
"Latvia","LVA","Europe","HIC",2022,"ARIMA(1,0,0) with non-zero mean",0.964880027453206,0.915215258298387,0.99,0.96,-0.00488002745320637,0.0447847417016134,-0.03,TRUE,16491,660
"Morocco","MAR","Africa","LMIC",2020,"ARIMA(0,1,0)",0.99,0.952918835498356,0.99,0.99,0,0.0370811645016438,0,TRUE,647003,6470
"Morocco","MAR","Africa","LMIC",2021,"ARIMA(0,1,0)",0.99,0.937559314253188,0.99,0.99,0,0.0524406857468124,0,TRUE,641736,6417
"Morocco","MAR","Africa","LMIC",2022,"ARIMA(0,1,0)",0.99,0.925773539079334,0.99,0.99,0,0.0642264609206664,0,TRUE,634624,6346
"Monaco","MCO","Europe","HIC",2020,"ARIMA(2,1,0) with drift",0.864812511954158,0.853786365675365,0.87583865823295,0.88,0.0151874880458422,0.0262136343246349,0.00416134176704963,FALSE,323,39
"Monaco","MCO","Europe","HIC",2021,"ARIMA(2,1,0) with drift",0.865989302951618,0.854930106773709,0.877048499129528,0.88,0.0140106970483815,0.0250698932262915,0.00295150087047158,FALSE,321,39
"Monaco","MCO","Europe","HIC",2022,"ARIMA(2,1,0) with drift",0.858790454518188,0.846558494380955,0.87102241465542,0.88,0.0212095454818121,0.0334415056190446,0.0089775853445796,FALSE,318,38
"Republic of Moldova","MDA","Europe","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.948376016176604,0.892728197481236,0.99,0.84,-0.108376016176604,-0.0527281974812361,-0.15,FALSE,38166,6107
"Republic of Moldova","MDA","Europe","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.938863043233885,0.878068324456406,0.99,0.83,-0.108863043233885,-0.0480683244564059,-0.16,FALSE,37740,6416
"Republic of Moldova","MDA","Europe","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.934678030197064,0.872936737000164,0.99,0.84,-0.0946780301970641,-0.0329367370001642,-0.15,FALSE,36541,5847
"Madagascar","MDG","Africa","LIC",2020,"ARIMA(1,0,0) with non-zero mean",0.62369118791061,0.502597104500304,0.744785271320915,0.55,-0.0736911879106098,0.0474028954996957,-0.194785271320915,TRUE,857391,385826
"Madagascar","MDG","Africa","LIC",2021,"ARIMA(1,0,0) with non-zero mean",0.635327120955497,0.500415671910206,0.770238570000789,0.44,-0.195327120955497,-0.0604156719102062,-0.330238570000789,FALSE,867928,486040
"Madagascar","MDG","Africa","LIC",2022,"ARIMA(1,0,0) with non-zero mean",0.641042112467783,0.503004428330545,0.779079796605022,0.44,-0.201042112467783,-0.0630044283305447,-0.339079796605022,FALSE,880625,493150
"Maldives","MDV","Asia","UMIC",2020,"ARIMA(0,1,0)",0.99,0.9744174260709,0.99,0.98,-0.01,0.00558257392909989,-0.01,TRUE,7455,149
"Maldives","MDV","Asia","UMIC",2021,"ARIMA(0,1,0)",0.99,0.967962912612786,0.99,0.97,-0.02,0.00203708738721442,-0.02,TRUE,7305,219
"Maldives","MDV","Asia","UMIC",2022,"ARIMA(0,1,0)",0.99,0.963010190242101,0.99,0.98,-0.01,0.0169898097578992,-0.01,TRUE,7160,143
"Mexico","MEX","Americas","UMIC",2020,"ARIMA(1,1,0)",0.93751397705596,0.821061923283008,0.99,0.92,-0.0175139770559595,0.0989380767169925,-0.07,TRUE,1941370,155310
"Mexico","MEX","Americas","UMIC",2021,"ARIMA(1,1,0)",0.758088765916038,0.640574742698182,0.875602789133893,0.99,0.231911234083962,0.349425257301818,0.114397210866107,FALSE,1863705,18637
"Mexico","MEX","Americas","UMIC",2022,"ARIMA(1,1,0)",0.913227262364998,0.757079587081182,0.99,0.86,-0.0532272623649979,0.102920412918818,-0.13,TRUE,1848667,258813
"Marshall Islands","MHL","Oceania","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.83,0.658661642730441,0.99,0.89,0.0600000000000003,0.231338357269559,-0.1,TRUE,867,95
"Marshall Islands","MHL","Oceania","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.83,0.658661642730441,0.99,0.85,0.0200000000000002,0.191338357269559,-0.14,TRUE,811,122
"Marshall Islands","MHL","Oceania","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.83,0.658661642730441,0.99,0.81,-0.0199999999999997,0.151338357269559,-0.18,TRUE,753,143
"North Macedonia","MKD","Europe","UMIC",2020,"ARIMA(0,1,0)",0.75,0.682401890491726,0.817598109508274,0.63,-0.12,-0.0524018904917258,-0.187598109508274,FALSE,20210,7478
"North Macedonia","MKD","Europe","UMIC",2021,"ARIMA(0,1,0)",0.75,0.654401836742617,0.845598163257383,0.7,-0.05,0.045598163257383,-0.145598163257383,TRUE,20028,6008
"North Macedonia","MKD","Europe","UMIC",2022,"ARIMA(0,1,0)",0.75,0.632916639836064,0.867083360163936,0.71,-0.04,0.0770833601639356,-0.157083360163936,TRUE,19907,5773
"Mali","MLI","Africa","LIC",2020,"ARIMA(1,0,0) with non-zero mean",0.690787419720754,0.601099269125436,0.780475570316072,0.62,-0.070787419720754,0.0189007308745645,-0.160475570316072,TRUE,851461,323555
"Mali","MLI","Africa","LIC",2021,"ARIMA(1,0,0) with non-zero mean",0.682860119735182,0.564538473941907,0.801181765528458,0.7,0.0171398802648176,0.135461526058093,-0.101181765528458,TRUE,872528,261758
"Mali","MLI","Africa","LIC",2022,"ARIMA(1,0,0) with non-zero mean",0.676038785955024,0.54035500348594,0.811722568424107,0.7,0.0239612140449763,0.15964499651406,-0.111722568424107,TRUE,892365,267710
"Malta","MLT","Europe","HIC",2020,"ARIMA(0,1,0)",0.96,0.785968448879796,0.99,0.95,-0.01,0.164031551120204,-0.04,TRUE,4496,225
"Malta","MLT","Europe","HIC",2021,"ARIMA(0,1,0)",0.96,0.713882220124981,0.99,0.9,-0.0599999999999999,0.186117779875019,-0.09,TRUE,4649,465
"Malta","MLT","Europe","HIC",2022,"ARIMA(0,1,0)",0.96,0.658568511339786,0.99,0.96,0,0.301431488660214,-0.03,TRUE,4835,193
"Mongolia","MNG","Asia","LMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.976150361049611,0.943325645017103,0.99,0.97,-0.00615036104961075,0.0266743549828973,-0.02,TRUE,72943,2188
"Mongolia","MNG","Asia","LMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.974009749972505,0.936451658978808,0.99,0.95,-0.0240097499725047,0.0135483410211915,-0.04,TRUE,70883,3544
"Mongolia","MNG","Asia","LMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.972819452429675,0.93391419968398,0.99,0.94,-0.0328194524296752,0.00608580031602035,-0.05,TRUE,68948,4137
"Mozambique","MOZ","Africa","LIC",2020,"ARIMA(1,1,0)",0.87,0.844625199064728,0.895374800935272,0.81,-0.0599999999999999,-0.0346251990647282,-0.0853748009352717,FALSE,1104167,209792
"Mozambique","MOZ","Africa","LIC",2021,"ARIMA(1,1,0)",0.87,0.81975766872115,0.92024233127885,0.84,-0.03,0.02024233127885,-0.0802423312788501,TRUE,1125799,180128
"Mozambique","MOZ","Africa","LIC",2022,"ARIMA(1,1,0)",0.87,0.794678294551504,0.945321705448496,0.84,-0.03,0.0453217054484959,-0.105321705448496,TRUE,1141329,182613
"Mauritania","MRT","Africa","LMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.695181743987496,0.551937620632485,0.838425867342506,0.7,0.00481825601250441,0.148062379367515,-0.138425867342506,TRUE,144730,43419
"Mauritania","MRT","Africa","LMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.696897573780254,0.515239434970412,0.878555712590096,0.63,-0.0668975737802543,0.114760565029588,-0.248555712590096,TRUE,147564,54599
"Mauritania","MRT","Africa","LMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.696897573780254,0.515239434970412,0.878555712590096,0.72,0.0231024262197457,0.204760565029588,-0.158555712590096,TRUE,150443,42124
"Mauritius","MUS","Africa","UMIC",2020,"ARIMA(1,0,0) with non-zero mean",0.977054777665448,0.895896685481292,0.99,0.89,-0.0870547776654478,-0.00589668548129185,-0.1,FALSE,13297,1463
"Mauritius","MUS","Africa","UMIC",2021,"ARIMA(1,0,0) with non-zero mean",0.968108686830018,0.869456307223143,0.99,0.87,-0.0981086868300177,0.00054369277685673,-0.12,TRUE,13267,1725
"Mauritius","MUS","Africa","UMIC",2022,"ARIMA(1,0,0) with non-zero mean",0.961926286932401,0.855932893553991,0.99,0.98,0.0180737130675993,0.124067106446009,-0.01,TRUE,13110,262
"Malawi","MWI","Africa","LIC",2020,"ARIMA(0,1,0)",0.92,0.821179453406667,0.99,0.9,-0.02,0.0788205465933329,-0.09,TRUE,627928,62793
"Malawi","MWI","Africa","LIC",2021,"ARIMA(0,1,0)",0.92,0.780246642766586,0.99,0.9,-0.02,0.119753357233414,-0.09,TRUE,637864,63786
"Malawi","MWI","Africa","LIC",2022,"ARIMA(0,1,0)",0.92,0.74883779246862,0.99,0.82,-0.1,0.07116220753138,-0.17,TRUE,649567,116922
"Malaysia","MYS","Asia","UMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.954870424605162,0.933259716708296,0.976481132502028,0.95,-0.00487042460516196,0.0167402832917039,-0.0264811325020278,TRUE,508146,25407
"Malaysia","MYS","Asia","UMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.950067449618263,0.924254502458827,0.9758803967777,0.96,0.00993255038173657,0.035745497541173,-0.0158803967776998,TRUE,508068,20323
"Malaysia","MYS","Asia","UMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.950067449618263,0.924254502458827,0.9758803967777,0.96,0.00993255038173657,0.035745497541173,-0.0158803967776998,TRUE,506637,20265
"Namibia","NAM","Africa","UMIC",2020,"ARIMA(0,1,0)",0.8,0.692178092474325,0.907821907525675,0.9,0.1,0.207821907525675,-0.0078219075256748,TRUE,67701,6770
"Namibia","NAM","Africa","UMIC",2021,"ARIMA(0,1,0)",0.8,0.647516796056253,0.952483203943747,0.91,0.11,0.262483203943747,-0.0424832039437469,TRUE,67796,6102
"Namibia","NAM","Africa","UMIC",2022,"ARIMA(0,1,0)",0.8,0.613246977996538,0.986753022003462,0.91,0.11,0.296753022003462,-0.0767530220034619,TRUE,67362,6063
"Niger","NER","Africa","LIC",2020,"ARIMA(0,1,0) with drift",0.812105263157771,0.732469827674932,0.891740698640609,0.79,-0.0221052631577705,0.0575301723250677,-0.101740698640609,TRUE,1069907,224680
"Niger","NER","Africa","LIC",2021,"ARIMA(0,1,0) with drift",0.834210526315541,0.721589013410224,0.946832039220858,0.8,-0.034210526315541,0.0784109865897764,-0.146832039220858,TRUE,1104024,220805
"Niger","NER","Africa","LIC",2022,"ARIMA(0,1,0) with drift",0.856315789473312,0.718383169134163,0.99,0.65,-0.206315789473312,-0.0683831691341625,-0.34,FALSE,1140790,399276
"Nigeria","NGA","Africa","LMIC",2020,"ARIMA(0,1,0)",0.58,0.471991084118388,0.688008915881612,0.6,0.02,0.128008915881612,-0.088008915881612,TRUE,7373502,2949401
"Nigeria","NGA","Africa","LMIC",2021,"ARIMA(0,1,0)",0.58,0.42725232630301,0.73274767369699,0.6,0.02,0.17274767369699,-0.13274767369699,TRUE,7490708,2996283
"Nigeria","NGA","Africa","LMIC",2022,"ARIMA(0,1,0)",0.58,0.392923070022615,0.767076929977385,0.6,0.02,0.207076929977385,-0.167076929977385,TRUE,7570882,3028353
"Nicaragua","NIC","Americas","LMIC",2020,"ARIMA(0,1,0)",0.99,0.896866981221696,0.99,0.97,-0.02,0.0731330187783044,-0.02,TRUE,139644,4189
"Nicaragua","NIC","Americas","LMIC",2021,"ARIMA(0,1,0)",0.99,0.858290021738974,0.99,0.83,-0.16,-0.0282900217389739,-0.16,FALSE,138979,23626
"Nicaragua","NIC","Americas","LMIC",2022,"ARIMA(0,1,0)",0.99,0.828688879613711,0.99,0.93,-0.0599999999999999,0.10131112038629,-0.0599999999999999,TRUE,137669,9637
"Netherlands (Kingdom of the)","NLD","Europe","HIC",2020,"ARIMA(0,1,0)",0.94,0.92727475087315,0.95272524912685,0.94,0,0.0127252491268499,-0.0127252491268499,TRUE,172527,10352
"Netherlands (Kingdom of the)","NLD","Europe","HIC",2021,"ARIMA(0,1,0)",0.94,0.922003780100233,0.957996219899767,0.93,-0.0099999999999999,0.00799621989976751,-0.0279962198997673,TRUE,179730,12581
"Netherlands (Kingdom of the)","NLD","Europe","HIC",2022,"ARIMA(0,1,0)",0.94,0.917959221973324,0.962040778026675,0.89,-0.0499999999999999,-0.0279592219733245,-0.0720407780266754,FALSE,180920,19901
"Norway","NOR","Europe","HIC",2020,"ARIMA(0,1,0)",0.97,0.943395607114635,0.99,0.97,0,0.0266043928853652,-0.02,TRUE,53510,1605
"Norway","NOR","Europe","HIC",2021,"ARIMA(0,1,0)",0.97,0.932375706762814,0.99,0.97,0,0.0376242932371859,-0.02,TRUE,53777,1613
"Norway","NOR","Europe","HIC",2022,"ARIMA(0,1,0)",0.97,0.923919839818023,0.99,0.96,-0.01,0.0360801601819766,-0.03,TRUE,53902,2156
"Nepal","NPL","Asia","LMIC",2020,"ARIMA(0,1,1) with drift",0.927466175700749,0.852228072105135,0.99,0.87,-0.0574661757007492,0.0177719278948654,-0.12,TRUE,589850,76680
"Nepal","NPL","Asia","LMIC",2021,"ARIMA(0,1,1) with drift",0.93859482983551,0.857962658852909,0.99,0.9,-0.0385948298355095,0.0420373411470906,-0.09,TRUE,597369,59737
"Nepal","NPL","Asia","LMIC",2022,"ARIMA(0,1,1) with drift",0.94972348397027,0.864036135067003,0.99,0.9,-0.0497234839702698,0.0359638649329965,-0.09,TRUE,605385,60538
"Nauru","NRU","Oceania","HIC",2020,"ARIMA(1,1,0)",0.985754800067949,0.630670828410411,0.99,0.98,-0.00575480006794871,0.349329171589589,-0.01,TRUE,345,7
"Nauru","NRU","Oceania","HIC",2021,"ARIMA(1,1,0)",0.953794656870474,0.596716527081011,0.99,0.98,0.0262053431295259,0.383283472918989,-0.01,TRUE,341,7
"Nauru","NRU","Oceania","HIC",2022,"ARIMA(1,1,0)",0.982362870124692,0.501944574358106,0.99,0.98,-0.00236287012469194,0.478055425641894,-0.01,TRUE,336,7
"New Zealand","NZL","Oceania","HIC",2020,"ARIMA(0,1,0)",0.92,0.879033464450922,0.960966535549078,0.91,-0.01,0.0309665355490781,-0.0509665355490782,TRUE,62927,5663
"New Zealand","NZL","Oceania","HIC",2021,"ARIMA(0,1,0)",0.92,0.862064569823054,0.977935430176946,0.91,-0.01,0.0479354301769458,-0.0679354301769458,TRUE,63341,5701
"New Zealand","NZL","Oceania","HIC",2022,"ARIMA(0,1,0)",0.92,0.84904387901892,0.99,0.9,-0.02,0.0509561209810798,-0.09,TRUE,63911,6391
"Oman","OMN","Asia","HIC",2020,"ARIMA(1,0,0) with non-zero mean",0.988746751145776,0.976657848641592,0.99,0.99,0.00125324885422395,0.0133421513584076,0,TRUE,86203,862
"Oman","OMN","Asia","HIC",2021,"ARIMA(1,0,0) with non-zero mean",0.987912120742341,0.973387715288138,0.99,0.99,0.00208787925765863,0.0166122847118615,0,TRUE,82817,828
"Oman","OMN","Asia","HIC",2022,"ARIMA(1,0,0) with non-zero mean",0.987356279092864,0.97187383956823,0.99,0.97,-0.0173562790928641,-0.00187383956823051,-0.02,FALSE,80439,2413
"Pakistan","PAK","Asia","LMIC",2020,"ARIMA(1,1,0)",0.825169719887582,0.794465209235073,0.855874230540091,0.83,0.00483028011241804,0.0355347907649267,-0.0258742305400906,TRUE,6087559,1034885
"Pakistan","PAK","Asia","LMIC",2021,"ARIMA(1,1,0)",0.836675739960967,0.774562457745883,0.898789022176051,0.81,-0.0266757399609667,0.0354375422541171,-0.0887890221760506,TRUE,6105641,1160072
"Pakistan","PAK","Asia","LMIC",2022,"ARIMA(1,1,0)",0.845402895037674,0.750572001486861,0.940233788588487,0.82,-0.025402895037674,0.0694279985131391,-0.120233788588487,TRUE,6155881,1108059
"Panama","PAN","Americas","HIC",2020,"ARIMA(2,0,0) with non-zero mean",0.955753700343614,0.9206449433008,0.99,0.8,-0.155753700343614,-0.1206449433008,-0.19,FALSE,75991,15198
"Panama","PAN","Americas","HIC",2021,"ARIMA(2,0,0) with non-zero mean",0.950531164209133,0.907928353749945,0.99,0.92,-0.0305311642091326,0.0120716462500547,-0.07,TRUE,76053,6084
"Panama","PAN","Americas","HIC",2022,"ARIMA(2,0,0) with non-zero mean",0.953451712544726,0.910845434002907,0.99,0.92,-0.0334517125447262,0.00915456599709263,-0.07,TRUE,75783,6063
"Peru","PER","Americas","UMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.885707686591965,0.793837774399572,0.977577598784358,0.77,-0.115707686591965,-0.0238377743995721,-0.207577598784358,FALSE,587870,135210
"Peru","PER","Americas","UMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.905036191278328,0.801487218591431,0.99,0.78,-0.125036191278328,-0.0214872185914305,-0.21,FALSE,588365,129440
"Peru","PER","Americas","UMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.905036191278328,0.801487218591431,0.99,0.74,-0.165036191278328,-0.0614872185914306,-0.25,FALSE,587155,152660
"Philippines","PHL","Asia","LMIC",2020,"ARIMA(0,2,1)",0.733588835722583,0.699020207164348,0.768157464280819,0.72,-0.0135888357225834,0.0209797928356518,-0.0481574642808186,TRUE,2424248,678789
"Philippines","PHL","Asia","LMIC",2021,"ARIMA(0,2,1)",0.717177671445167,0.652801377357069,0.781553965533264,0.57,-0.147177671445167,-0.0828013773570694,-0.211553965533264,FALSE,2437200,1047996
"Philippines","PHL","Asia","LMIC",2022,"ARIMA(0,2,1)",0.70076650716775,0.602648176902221,0.798884837433279,0.69,-0.0107665071677502,0.087351823097779,-0.108884837433279,TRUE,2450775,759740
"Palau","PLW","Oceania","UMIC",2020,"ARIMA(0,0,0) with non-zero mean",0.898999999999727,0.630270801384866,0.99,0.93,0.0310000000002726,0.299729198615134,-0.0599999999999999,TRUE,273,19
"Palau","PLW","Oceania","UMIC",2021,"ARIMA(0,0,0) with non-zero mean",0.898999999999727,0.630270801384866,0.99,0.93,0.0310000000002726,0.299729198615134,-0.0599999999999999,TRUE,269,19
"Palau","PLW","Oceania","UMIC",2022,"ARIMA(0,0,0) with non-zero mean",0.898999999999727,0.630270801384866,0.99,0.96,0.0610000000002725,0.329729198615134,-0.03,TRUE,267,11
"Papua New Guinea","PNG","Oceania","LMIC",2020,"ARIMA(0,1,1)",0.378926086838935,0.297113609308548,0.460738564369322,0.47,0.0910739131610652,0.172886390691452,0.00926143563067788,FALSE,245774,130260
"Papua New Guinea","PNG","Oceania","LMIC",2021,"ARIMA(0,1,1)",0.378926086838935,0.203157715175656,0.554694458502213,0.38,0.0010739131610652,0.176842284824344,-0.174694458502213,TRUE,246340,152731
"Papua New Guinea","PNG","Oceania","LMIC",2022,"ARIMA(0,1,1)",0.378926086838935,0.144201227749275,0.613650945928595,0.44,0.0610739131610652,0.295798772250725,-0.173650945928595,TRUE,247322,138500
"Poland","POL","Europe","HIC",2020,"ARIMA(0,1,0)",0.93,0.914417680380395,0.945582319619605,0.8,-0.13,-0.114417680380395,-0.145582319619605,FALSE,371829,74366
"Poland","POL","Europe","HIC",2021,"ARIMA(0,1,0)",0.93,0.907963272260722,0.952036727739278,0.71,-0.22,-0.197963272260723,-0.242036727739278,FALSE,362344,105080
"Poland","POL","Europe","HIC",2022,"ARIMA(0,1,0)",0.93,0.903010630719067,0.956989369280933,0.71,-0.22,-0.193010630719067,-0.246989369280933,FALSE,352814,102316
"Portugal","PRT","Europe","HIC",2020,"ARIMA(0,1,0)",0.99,0.954026146885809,0.99,0.99,0,0.0359738531141907,0,TRUE,82767,828
"Portugal","PRT","Europe","HIC",2021,"ARIMA(0,1,0)",0.99,0.939125289035094,0.99,0.98,-0.01,0.040874710964906,-0.01,TRUE,80296,1606
"Portugal","PRT","Europe","HIC",2022,"ARIMA(0,1,0)",0.99,0.927691458662202,0.99,0.98,-0.01,0.0523085413377981,-0.01,TRUE,79868,1597
"Paraguay","PRY","Americas","UMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.858898062099477,0.801377950212865,0.916418173986089,0.8,-0.0588980620994769,-0.00137795021286513,-0.116418173986089,FALSE,136776,27355
"Paraguay","PRY","Americas","UMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.890428326361722,0.81775412047219,0.963102532251254,0.68,-0.210428326361722,-0.13775412047219,-0.283102532251254,FALSE,136478,43673
"Paraguay","PRY","Americas","UMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.890428326361722,0.81775412047219,0.963102532251254,0.54,-0.350428326361722,-0.27775412047219,-0.423102532251254,FALSE,135965,62544
"State of Palestine","PSE","Asia","UMIC",2020,"ARIMA(1,1,0)",0.99,0.962646508375613,0.99,0.99,0,0.0273534916243874,0,TRUE,142870,1429
"State of Palestine","PSE","Asia","UMIC",2021,"ARIMA(1,1,0)",0.99,0.962304325158329,0.99,0.98,-0.01,0.017695674841671,-0.01,TRUE,143284,2866
"State of Palestine","PSE","Asia","UMIC",2022,"ARIMA(1,1,0)",0.99,0.953546815262516,0.99,0.97,-0.02,0.0164531847374844,-0.02,TRUE,143596,4308
"Qatar","QAT","Asia","HIC",2020,"ARIMA(0,1,0)",0.99,0.926091904274105,0.99,0.9,-0.09,-0.026091904274105,-0.09,FALSE,30837,3084
"Qatar","QAT","Asia","HIC",2021,"ARIMA(0,1,0)",0.99,0.899620304279001,0.99,0.99,0,0.0903796957209986,0,TRUE,26425,264
"Qatar","QAT","Asia","HIC",2022,"ARIMA(0,1,0)",0.99,0.879307931187775,0.99,0.99,0,0.110692068812225,0,TRUE,24392,244
"Romania","ROU","Europe","HIC",2020,"ARIMA(0,1,0)",0.9,0.866954921566291,0.93304507843371,0.87,-0.03,0.00304507843370949,-0.0630450784337095,TRUE,198135,25758
"Romania","ROU","Europe","HIC",2021,"ARIMA(0,1,0)",0.9,0.853267201909365,0.946732798090635,0.86,-0.04,0.00673279809063476,-0.0867327980906348,TRUE,194454,27224
"Romania","ROU","Europe","HIC",2022,"ARIMA(0,1,0)",0.9,0.842764245212716,0.957235754787284,0.83,-0.0700000000000001,-0.0127642452127165,-0.127235754787284,FALSE,190867,32447
"Russian Federation","RUS","Europe","UMIC",2020,"ARIMA(0,0,1) with non-zero mean",0.979787290100056,0.972189379805917,0.987385200394195,0.97,-0.00978729010005641,-0.00218937980591738,-0.0173852003941954,FALSE,1432696,42981
"Russian Federation","RUS","Europe","UMIC",2021,"ARIMA(0,0,1) with non-zero mean",0.980822299664624,0.970742430622886,0.99,0.97,-0.0108222996646238,-0.000742430622885926,-0.02,FALSE,1392819,41785
"Russian Federation","RUS","Europe","UMIC",2022,"ARIMA(0,0,1) with non-zero mean",0.980822299664624,0.970742430622886,0.99,0.97,-0.0108222996646238,-0.000742430622885926,-0.02,FALSE,1371074,41132
"Rwanda","RWA","Africa","LIC",2020,"ARIMA(0,1,0)",0.96,0.849127194763541,0.99,0.94,-0.02,0.0908728052364587,-0.05,TRUE,388064,23284
"Rwanda","RWA","Africa","LIC",2021,"ARIMA(0,1,0)",0.96,0.803202175136249,0.99,0.87,-0.09,0.0667978248637506,-0.12,TRUE,393445,51148
"Rwanda","RWA","Africa","LIC",2022,"ARIMA(0,1,0)",0.96,0.767962668152765,0.99,0.96,0,0.192037331847235,-0.03,TRUE,396133,15845
"Saudi Arabia","SAU","Asia","HIC",2020,"ARIMA(0,1,0)",0.95,0.923395192181577,0.976604807818423,0.96,0.01,0.0366048078184229,-0.0166048078184229,TRUE,662503,26500
"Saudi Arabia","SAU","Asia","HIC",2021,"ARIMA(0,1,0)",0.95,0.912375119958857,0.987624880041143,0.98,0.03,0.0676248800411434,-0.00762488004114337,TRUE,626222,12524
"Saudi Arabia","SAU","Asia","HIC",2022,"ARIMA(0,1,0)",0.95,0.903919121132886,0.99,0.98,0.03,0.0760808788671142,-0.01,TRUE,612763,12255
